Entry	Entry name	Gene names	Status
Q9UER7	DAXX_HUMAN	DAXX BING2 DAP6	reviewed
Q9H816	DCR1B_HUMAN	DCLRE1B SNM1B	reviewed
Q9NUU7	DD19A_HUMAN	DDX19A DDX19L	reviewed
Q16531	DDB1_HUMAN	DDB1 XAP1	reviewed
Q92466	DDB2_HUMAN	DDB2	reviewed
Q6PJP8	DCR1A_HUMAN	DCLRE1A KIAA0086 SNM1 SNM1A	reviewed
Q14203	DCTN1_HUMAN	DCTN1	reviewed
O15523	DDX3Y_HUMAN	DDX3Y DBY	reviewed
O95786	DDX58_HUMAN	DDX58	reviewed
P35638	DDIT3_HUMAN	DDIT3 CHOP CHOP10 GADD153	reviewed
Q96HY6	DDRGK_HUMAN	DDRGK1 C20orf116 UFBP1	reviewed
Q15038	DAZP2_HUMAN	DAZAP2 KIAA0058	reviewed
P43146	DCC_HUMAN	DCC IGDCC1	reviewed
Q92564	DCNL4_HUMAN	DCUN1D4 KIAA0276	reviewed
Q9NX09	DDIT4_HUMAN	DDIT4 REDD1 RTP801	reviewed
Q8WYQ5	DGCR8_HUMAN	DGCR8 C22orf12 DGCRK6 LP4941	reviewed
O00548	DLL1_HUMAN	DLL1 UNQ146/PRO172	reviewed
Q9NR30	DDX21_HUMAN	DDX21	reviewed
O75618	DEDD_HUMAN	DEDD DEDPRO1 DEFT KE05	reviewed
P60981	DEST_HUMAN	DSTN ACTDP DSN	reviewed
Q7L014	DDX46_HUMAN	DDX46 KIAA0801	reviewed
P17844	DDX5_HUMAN	DDX5 G17P1 HELR HLR1	reviewed
Q9NSV4	DIAP3_HUMAN	DIAPH3 DIAP3	reviewed
Q92841	DDX17_HUMAN	DDX17	reviewed
O00571	DDX3X_HUMAN	DDX3X DBX DDX3	reviewed
Q15398	DLGP5_HUMAN	DLGAP5 DLG7 KIAA0008	reviewed
P18858	DNLI1_HUMAN	LIG1	reviewed
Q9Y6K1	DNM3A_HUMAN	DNMT3A	reviewed
O60610	DIAP1_HUMAN	DIAPH1 DIAP1	reviewed
O60832	DKC1_HUMAN	DKC1 NOLA4	reviewed
Q9UBC3	DNM3B_HUMAN	DNMT3B	reviewed
O00429	DNM1L_HUMAN	DNM1L DLP1 DRP1	reviewed
Q15054	DPOD3_HUMAN	POLD3 KIAA0039	reviewed
P55265	DSRAD_HUMAN	ADAR ADAR1 DSRAD G1P1 IFI4	reviewed
Q155Q3	DIXC1_HUMAN	DIXDC1 CCD1 KIAA1735	reviewed
Q9NYJ7	DLL3_HUMAN	DLL3	reviewed
P01903	DRA_HUMAN	HLA-DRA HLA-DRA1	reviewed
P55039	DRG2_HUMAN	DRG2	reviewed
C9JQL5	DSA2D_HUMAN		reviewed
P79483	DRB3_HUMAN	HLA-DRB3	reviewed
Q92997	DVL3_HUMAN	DVL3 KIAA0208	reviewed
Q13838	DX39B_HUMAN	DDX39B BAT1 UAP56	reviewed
Q9Y295	DRG1_HUMAN	DRG1 NEDD3	reviewed
Q96EV8	DTBP1_HUMAN	DTNBP1 BLOC1S8 My031	reviewed
Q9NZJ0	DTL_HUMAN	DTL CDT2 CDW1 DCAF2 L2DTL RAMP	reviewed
O14640	DVL1_HUMAN	DVL1	reviewed
Q66K89	E4F1_HUMAN	E4F1 E4F	reviewed
P26358	DNMT1_HUMAN	DNMT1 AIM CXXC9 DNMT	reviewed
Q92782	DPF1_HUMAN	DPF1 BAF45B NEUD4	reviewed
P13762	DRB4_HUMAN	HLA-DRB4	reviewed
P06746	DPOLB_HUMAN	POLB	reviewed
Q30154	DRB5_HUMAN	HLA-DRB5	reviewed
P21917	DRD4_HUMAN	DRD4	reviewed
Q86Y01	DTX1_HUMAN	DTX1	reviewed
Q92630	DYRK2_HUMAN	DYRK2	reviewed
Q03001	DYST_HUMAN	DST BP230 BP240 BPAG1 DMH DT KIAA0728	reviewed
Q5VYK3	ECM29_HUMAN	ECM29 KIAA0368	reviewed
P68104	EF1A1_HUMAN	EEF1A1 EEF1A EF1A LENG7	reviewed
P19525	E2AK2_HUMAN	EIF2AK2 PKR PRKR	reviewed
O43491	E41L2_HUMAN	EPB41L2	reviewed
Q9HAF1	EAF6_HUMAN	MEAF6 C1orf149 CENP-28 EAF6	reviewed
P13639	EF2_HUMAN	EEF2 EF2	reviewed
Q15723	ELF2_HUMAN	ELF2 NERF	reviewed
Q9H9B1	EHMT1_HUMAN	EHMT1 EUHMTASE1 GLP KIAA1876 KMT1D	reviewed
Q13347	EIF3I_HUMAN	EIF3I EIF3S2 TRIP1	reviewed
O00148	DX39A_HUMAN	DDX39A DDX39	reviewed
P26641	EF1G_HUMAN	EEF1G EF1G PRO1608	reviewed
Q6PJG2	EMSA1_HUMAN	ELMSAN1 C14orf117 C14orf43	reviewed
P06733	ENOA_HUMAN	ENO1 ENO1L1 MBPB1 MPB1	reviewed
O14682	ENC1_HUMAN	ENC1 KLHL37 NRPB PIG10	reviewed
Q09472	EP300_HUMAN	EP300 P300	reviewed
P54762	EPHB1_HUMAN	EPHB1 ELK EPHT2 HEK6 NET	reviewed
Q9Y6I3	EPN1_HUMAN	EPN1	reviewed
P00533	EGFR_HUMAN	EGFR ERBB ERBB1 HER1	reviewed
P11161	EGR2_HUMAN	EGR2 KROX20	reviewed
Q9NZN3	EHD3_HUMAN	EHD3 EHD2 PAST3	reviewed
Q99814	EPAS1_HUMAN	EPAS1 BHLHE73 HIF2A MOP2 PASD2	reviewed
Q12929	EPS8_HUMAN	EPS8	reviewed
P50548	ERF_HUMAN	ERF	reviewed
Q13144	EI2BE_HUMAN	EIF2B5 EIF2BE	reviewed
Q9Y6B2	EID1_HUMAN	EID1 C15orf3 CRI1 RBP21 PNAS-22 PTD014	reviewed
O00472	ELL2_HUMAN	ELL2	reviewed
Q7L5Y1	ENOF1_HUMAN	ENOSF1 RTS TYMSAS	reviewed
Q9NY74	ETAA1_HUMAN	ETAA1 ETAA16	reviewed
P43268	ETV4_HUMAN	ETV4 E1AF PEA3	reviewed
Q03112	EVI1_HUMAN	MECOM EVI1	reviewed
Q58FF3	ENPLL_HUMAN	HSP90B2P GRP94B GRP94P1 TRAP1	reviewed
P29322	EPHA8_HUMAN	EPHA8 EEK HEK3 KIAA1459	reviewed
P19235	EPOR_HUMAN	EPOR	reviewed
Q5FWF5	ESCO1_HUMAN	ESCO1 EFO1 KIAA1911	reviewed
P19419	ELK1_HUMAN	ELK1	reviewed
P42566	EPS15_HUMAN	EPS15 AF1P	reviewed
Q15303	ERBB4_HUMAN	ERBB4 HER4	reviewed
Q03468	ERCC6_HUMAN	ERCC6 CSB	reviewed
P84090	ERH_HUMAN	ERH	reviewed
P41212	ETV6_HUMAN	ETV6 TEL TEL1	reviewed
Q52LR7	EPC2_HUMAN	EPC2	reviewed
O95278	EPM2A_HUMAN	EPM2A	reviewed
P14921	ETS1_HUMAN	ETS1 EWSR2	reviewed
P41161	ETV5_HUMAN	ETV5 ERM	reviewed
O60447	EVI5_HUMAN	EVI5 NB4S	reviewed
Q92817	EVPL_HUMAN	EVPL	reviewed
Q9BXW9	FACD2_HUMAN	FANCD2 FACD	reviewed
Q9Y256	FACE2_HUMAN	RCE1 FACE2 RCE1A RCE1B	reviewed
P21709	EPHA1_HUMAN	EPHA1 EPH EPHT EPHT1	reviewed
P29317	EPHA2_HUMAN	EPHA2 ECK	reviewed
O95208	EPN2_HUMAN	EPN2 KIAA1065	reviewed
P11474	ERR1_HUMAN	ESRRA ERR1 ESRL1 NR3B1	reviewed
Q01780	EXOSX_HUMAN	EXOSC10 PMSCL PMSCL2 RRP6	reviewed
Q96E09	F122A_HUMAN	FAM122A C9orf42	reviewed
Q9BSJ6	FA64A_HUMAN	FAM64A CATS RCS1	reviewed
Q9Y2M0	FAN1_HUMAN	FAN1 KIAA1018 MTMR15	reviewed
P18074	ERCC2_HUMAN	ERCC2 XPD XPDC	reviewed
P62508	ERR3_HUMAN	ESRRG ERR3 ERRG2 KIAA0832 NR3B3	reviewed
P03372	ESR1_HUMAN	ESR1 ESR NR3A1	reviewed
P50549	ETV1_HUMAN	ETV1 ER81	reviewed
P41162	ETV3_HUMAN	ETV3 METS PE1	reviewed
Q99502	EYA1_HUMAN	EYA1	reviewed
Q969H0	FBXW7_HUMAN	FBXW7 FBW7 FBX30 SEL10	reviewed
Q15910	EZH2_HUMAN	EZH2 KMT6	reviewed
Q06265	EXOS9_HUMAN	EXOSC9 PMSCL1	reviewed
Q5HYJ3	FA76B_HUMAN	FAM76B	reviewed
Q9HB96	FANCE_HUMAN	FANCE FACE	reviewed
Q9NVI1	FANCI_HUMAN	FANCI KIAA1794	reviewed
P49327	FAS_HUMAN	FASN FAS	reviewed
Q4G163	FBX43_HUMAN	FBXO43 EMI2	reviewed
P16591	FER_HUMAN	FER TYK3	reviewed
P09038	FGF2_HUMAN	FGF2 FGFB	reviewed
Q05397	FAK1_HUMAN	PTK2 FAK FAK1	reviewed
P22455	FGFR4_HUMAN	FGFR4 JTK2 TKF	reviewed
Q9NW38	FANCL_HUMAN	FANCL PHF9	reviewed
P09769	FGR_HUMAN	FGR SRC2	reviewed
Q8N3X1	FNBP4_HUMAN	FNBP4 FBP30 KIAA1014	reviewed
Q8TB52	FBX30_HUMAN	FBXO30 FBX30	reviewed
Q9UKA1	FBXL5_HUMAN	FBXL5 FBL4 FBL5 FLR1	reviewed
Q0JRZ9	FCHO2_HUMAN	FCHO2	reviewed
Q14192	FHL2_HUMAN	FHL2 DRAL SLIM3	reviewed
Q02790	FKBP4_HUMAN	FKBP4 FKBP52	reviewed
P98177	FOXO4_HUMAN	FOXO4 AFX AFX1 MLLT7	reviewed
Q8IVH2	FOXP4_HUMAN	FOXP4 FKHLA	reviewed
Q8NFZ0	FBH1_HUMAN	FBXO18 FBH1 FBX18	reviewed
Q969U6	FBXW5_HUMAN	FBXW5 FBW5 PP3971	reviewed
P11362	FGFR1_HUMAN	FGFR1 BFGFR CEK FGFBR FLG FLT2 HBGFR	reviewed
P21802	FGFR2_HUMAN	FGFR2 BEK KGFR KSAM	reviewed
Q8WW38	FOG2_HUMAN	ZFPM2 FOG2 ZNF89B	reviewed
P58012	FOXL2_HUMAN	FOXL2	reviewed
Q9UKT4	FBX5_HUMAN	FBXO5 EMI1 FBX5	reviewed
P01100	FOS_HUMAN	FOS G0S7	reviewed
Q99958	FOXC2_HUMAN	FOXC2 FKHL14 MFH1	reviewed
Q01167	FOXK2_HUMAN	FOXK2 ILF ILF1	reviewed
Q08050	FOXM1_HUMAN	FOXM1 FKHL16 HFH11 MPP2 WIN	reviewed
O43524	FOXO3_HUMAN	FOXO3 FKHRL1 FOXO3A	reviewed
Q14318	FKBP8_HUMAN	FKBP8 FKBP38	reviewed
O75369	FLNB_HUMAN	FLNB FLN1L FLN3 TABP TAP	reviewed
Q96AE4	FUBP1_HUMAN	FUBP1	reviewed
Q96I24	FUBP3_HUMAN	FUBP3 FBP3	reviewed
Q9NPG1	FZD3_HUMAN	FZD3	reviewed
O75084	FZD7_HUMAN	FZD7	reviewed
Q99689	FEZ1_HUMAN	FEZ1	reviewed
P22607	FGFR3_HUMAN	FGFR3 JTK4	reviewed
Q13642	FHL1_HUMAN	FHL1 SLIM1	reviewed
Q9Y3D6	FIS1_HUMAN	FIS1 TTC11 CGI-135	reviewed
Q9BZS1	FOXP3_HUMAN	FOXP3 IPEX JM2	reviewed
P21333	FLNA_HUMAN	FLNA FLN FLN1	reviewed
Q14315	FLNC_HUMAN	FLNC ABPL FLN2	reviewed
P36888	FLT3_HUMAN	FLT3 CD135 FLK2 STK1	reviewed
Q99518	FMO2_HUMAN	FMO2	reviewed
Q8WU20	FRS2_HUMAN	FRS2	reviewed
Q16658	FSCN1_HUMAN	FSCN1 FAN1 HSN SNL	reviewed
Q4VC44	FWCH1_HUMAN	FLYWCH1 KIAA1552	reviewed
Q9ULW2	FZD10_HUMAN	FZD10	reviewed
Q14332	FZD2_HUMAN	FZD2	reviewed
P04406	G3P_HUMAN	GAPDH GAPD CDABP0047 OK/SW-cl.12	reviewed
Q9H2C0	GAN_HUMAN	GAN GAN1 KLHL16	reviewed
Q06787	FMR1_HUMAN	FMR1	reviewed
P15408	FOSL2_HUMAN	FOSL2 FRA2	reviewed
Q13467	FZD5_HUMAN	FZD5 C2orf31	reviewed
Q9UN86	G3BP2_HUMAN	G3BP2 KIAA0660	reviewed
P06744	G6PI_HUMAN	GPI	reviewed
Q12778	FOXO1_HUMAN	FOXO1 FKHR FOXO1A	reviewed
Q8WUU5	GATD1_HUMAN	GATAD1 ODAG	reviewed
Q9H461	FZD8_HUMAN	FZD8	reviewed
O00144	FZD9_HUMAN	FZD9 FZD3	reviewed
P47870	GBRB2_HUMAN	GABRB2	reviewed
Q92945	FUBP2_HUMAN	KHSRP FUBP2	reviewed
Q9ULV1	FZD4_HUMAN	FZD4	reviewed
O60353	FZD6_HUMAN	FZD6	reviewed
P31644	GBRA5_HUMAN	GABRA5	reviewed
P35573	GDE_HUMAN	AGL GDE	reviewed
Q9UJY5	GGA1_HUMAN	GGA1	reviewed
Q9UP38	FZD1_HUMAN	FZD1	reviewed
P04150	GCR_HUMAN	NR3C1 GRL	reviewed
P52565	GDIR1_HUMAN	ARHGDIA GDIA1	reviewed
P15976	GATA1_HUMAN	GATA1 ERYF1 GF1	reviewed
Q9NP62	GCM1_HUMAN	GCM1 GCMA	reviewed
Q9NZ52	GGA3_HUMAN	GGA3 KIAA0154	reviewed
P10912	GHR_HUMAN	GHR	reviewed
Q8TB36	GDAP1_HUMAN	GDAP1	reviewed
Q99684	GFI1_HUMAN	GFI1 ZNF163	reviewed
Q9UJY4	GGA2_HUMAN	GGA2 KIAA1080	reviewed
P15104	GLNA_HUMAN	GLUL GLNS	reviewed
P10071	GLI3_HUMAN	GLI3	reviewed
Q9UKD1	GMEB2_HUMAN	GMEB2 KIAA1269	reviewed
P38405	GNAL_HUMAN	GNAL	reviewed
Q9NVN8	GNL3L_HUMAN	GNL3L	reviewed
Q99527	GPER1_HUMAN	GPER1 CEPR CMKRL2 DRY12 GPER GPR30	reviewed
Q9BVP2	GNL3_HUMAN	GNL3 E2IG3 NS	reviewed
Q9H2G9	GO45_HUMAN	BLZF1 JEM1	reviewed
Q49A26	GLYR1_HUMAN	GLYR1 HIBDL NP60	reviewed
P63092	GNAS2_HUMAN	GNAS GNAS1 GSP	reviewed
Q3T8J9	GON4L_HUMAN	GON4L GON4 KIAA1606	reviewed
P11021	GRP78_HUMAN	HSPA5 GRP78	reviewed
O15354	GPR37_HUMAN	GPR37	reviewed
P0C0S8	H2A1_HUMAN	HIST1H2AG H2AFP; HIST1H2AI H2AFC; HIST1H2AK H2AFD; HIST1H2AL H2AFI; HIST1H2AM H2AFN	reviewed
P16104	H2AX_HUMAN	H2AFX H2AX	reviewed
O75367	H2AY_HUMAN	H2AFY MACROH2A1	reviewed
P0C0S5	H2AZ_HUMAN	H2AFZ H2AZ	reviewed
P16401	H15_HUMAN	HIST1H1B H1F5	reviewed
Q8IUE6	H2A2B_HUMAN	HIST2H2AB	reviewed
Q71UI9	H2AV_HUMAN	H2AFV H2AV	reviewed
Q96A08	H2B1A_HUMAN	HIST1H2BA TSH2B	reviewed
Q99877	H2B1N_HUMAN	HIST1H2BN H2BFD	reviewed
Q5T848	GP158_HUMAN	GPR158 KIAA1136	reviewed
P39086	GRIK1_HUMAN	GRIK1 GLUR5	reviewed
O00222	GRM8_HUMAN	GRM8 GPRC1H MGLUR8	reviewed
Q9BTM1	H2AJ_HUMAN	H2AFJ	reviewed
O60814	H2B1K_HUMAN	HIST1H2BK H2BFT HIRIP1	reviewed
Q8N257	H2B3B_HUMAN	HIST3H2BB	reviewed
P62805	H4_HUMAN	HIST1H4A H4/A H4FA; HIST1H4B H4/I H4FI; HIST1H4C H4/G H4FG; HIST1H4D H4/B H4FB; HIST1H4E H4/J H4FJ; HIST1H4F H4/C H4FC; HIST1H4H H4/H H4FH; HIST1H4I H4/M H4FM; HIST1H4J H4/E H4FE; HIST1H4K H4/D H4FD; HIST1H4L H4/K H4FK; HIST2H4A H4/N H4F2 H4FN HIST2H4; HIST2H4B H4/O H4FO; HIST4H4	reviewed
Q13002	GRIK2_HUMAN	GRIK2 GLUR6	reviewed
Q13003	GRIK3_HUMAN	GRIK3 GLUR7	reviewed
Q9UHL9	GT2D1_HUMAN	GTF2IRD1 CREAM1 GTF3 MUSTRD1 RBAP2 WBSCR11 WBSCR12	reviewed
P16403	H12_HUMAN	HIST1H1C H1F2	reviewed
Q93077	H2A1C_HUMAN	HIST1H2AC H2AFL	reviewed
Q7L7L0	H2A3_HUMAN	HIST3H2A	reviewed
P33778	H2B1B_HUMAN	HIST1H2BB H2BFF	reviewed
P58876	H2B1D_HUMAN	HIST1H2BD H2BFB HIRIP2	reviewed
P06899	H2B1J_HUMAN	HIST1H2BJ H2BFR	reviewed
Q99879	H2B1M_HUMAN	HIST1H2BM H2BFE	reviewed
Q6DRA6	H2B2D_HUMAN	HIST2H2BD	reviewed
Q5QNW6	H2B2F_HUMAN	HIST2H2BF	reviewed
P84243	H33_HUMAN	H3F3A H3.3A H3F3 PP781; H3F3B H3.3B	reviewed
Q6NXT2	H3C_HUMAN	H3F3C	reviewed
O15379	HDAC3_HUMAN	HDAC3	reviewed
P14672	GTR4_HUMAN	SLC2A4 GLUT4	reviewed
P10412	H14_HUMAN	HIST1H1E H1F4	reviewed
P04908	H2A1B_HUMAN	HIST1H2AB H2AFM; HIST1H2AE H2AFA	reviewed
Q6DN03	H2B2C_HUMAN	HIST2H2BC	reviewed
Q13547	HDAC1_HUMAN	HDAC1 RPD3L1	reviewed
Q9UBN7	HDAC6_HUMAN	HDAC6 KIAA0901 JM21	reviewed
Q96QV6	H2A1A_HUMAN	HIST1H2AA H2AFR	reviewed
P20671	H2A1D_HUMAN	HIST1H2AD H2AFG	reviewed
Q99878	H2A1J_HUMAN	HIST1H2AJ H2AFE	reviewed
Q16777	H2A2C_HUMAN	HIST2H2AC H2AFQ	reviewed
Q9P0M6	H2AW_HUMAN	H2AFY2 MACROH2A2	reviewed
P51610	HCFC1_HUMAN	HCFC1 HCF1 HFC1	reviewed
P51858	HDGF_HUMAN	HDGF HMG1L2	reviewed
Q15034	HERC3_HUMAN	HERC3 KIAA0032	reviewed
P78347	GTF2I_HUMAN	GTF2I BAP135 WBSCR6	reviewed
Q8N442	GUF1_HUMAN	GUF1	reviewed
P62807	H2B1C_HUMAN	HIST1H2BC H2BFL; HIST1H2BE H2BFH; HIST1H2BF H2BFG; HIST1H2BG H2BFA; HIST1H2BI H2BFK	reviewed
Q99880	H2B1L_HUMAN	HIST1H2BL H2BFC	reviewed
Q16778	H2B2E_HUMAN	HIST2H2BE H2BFQ	reviewed
P57053	H2BFS_HUMAN	H2BFS	reviewed
Q16695	H31T_HUMAN	HIST3H3 H3FT	reviewed
P42858	HD_HUMAN	HTT HD IT15	reviewed
Q86Z02	HIPK1_HUMAN	HIPK1 KIAA0630 MYAK NBAK2	reviewed
Q9H2X6	HIPK2_HUMAN	HIPK2	reviewed
Q96KK5	H2A1H_HUMAN	HIST1H2AH HIST1H2AI	reviewed
Q6FI13	H2A2A_HUMAN	HIST2H2AA3 H2AFO HIST2H2AA; HIST2H2AA4	reviewed
Q93079	H2B1H_HUMAN	HIST1H2BH H2BFJ	reviewed
Q71DI3	H32_HUMAN	HIST2H3A; HIST2H3C H3F2 H3FM; HIST2H3D	reviewed
P08631	HCK_HUMAN	HCK	reviewed
O95714	HERC2_HUMAN	HERC2	reviewed
P23527	H2B1O_HUMAN	HIST1H2BO H2BFH H2BFN	reviewed
P68431	H31_HUMAN	HIST1H3A H3FA; HIST1H3B H3FL; HIST1H3C H3FC; HIST1H3D H3FB; HIST1H3E H3FD; HIST1H3F H3FI; HIST1H3G H3FH; HIST1H3H H3FK; HIST1H3I H3FF; HIST1H3J H3FJ	reviewed
Q92769	HDAC2_HUMAN	HDAC2	reviewed
Q9UQL6	HDAC5_HUMAN	HDAC5 KIAA0600	reviewed
Q9UKV0	HDAC9_HUMAN	HDAC9 HDAC7 HDAC7B HDRP KIAA0744 MITR	reviewed
Q14526	HIC1_HUMAN	HIC1 ZBTB29	reviewed
Q16665	HIF1A_HUMAN	HIF1A BHLHE78 MOP1 PASD8	reviewed
Q9P0W2	HM20B_HUMAN	HMG20B BRAF35 HMGX2 HMGXB2 SMARCE1R	reviewed
P56524	HDAC4_HUMAN	HDAC4 KIAA0288	reviewed
Q9UII4	HERC5_HUMAN	HERC5 CEB1 CEBP1	reviewed
O14964	HGS_HUMAN	HGS HRS	reviewed
Q9Y2N7	HIF3A_HUMAN	HIF3A BHLHE17 MOP7 PASD7	reviewed
Q14103	HNRPD_HUMAN	HNRNPD AUF1 HNRPD	reviewed
P14866	HNRPL_HUMAN	HNRNPL HNRPL P/OKcl.14	reviewed
Q9BYM8	HOIL1_HUMAN	RBCK1 C20orf18 RNF54 UBCE7IP3 XAP3 XAP4	reviewed
Q9H422	HIPK3_HUMAN	HIPK3 DYRK6 FIST3 PKY	reviewed
P54198	HIRA_HUMAN	HIRA DGCR1 HIR TUPLE1	reviewed
Q6NT76	HMBX1_HUMAN	HMBOX1	reviewed
Q00839	HNRPU_HUMAN	HNRNPU HNRPU SAFA U21.1	reviewed
P00492	HPRT_HUMAN	HPRT1 HPRT	reviewed
P08238	HS90B_HUMAN	HSP90AB1 HSP90B HSPC2 HSPCB	reviewed
B2RPK0	HGB1A_HUMAN	HMGB1P1 HMG1L1 HMGB1L1	reviewed
Q9BQA5	HINFP_HUMAN	HINFP MIZF ZNF743	reviewed
P11142	HSP7C_HUMAN	HSPA8 HSC70 HSP73 HSPA10	reviewed
P04035	HMDH_HUMAN	HMGCR	reviewed
P41235	HNF4A_HUMAN	HNF4A HNF4 NR2A1 TCF14	reviewed
Q00613	HSF1_HUMAN	HSF1 HSTF1	reviewed
Q99081	HTF4_HUMAN	TCF12 BHLHB20 HEB HTF4	reviewed
Q96FZ2	HMCES_HUMAN	HMCES C3orf37 DC12 SRAPD1	reviewed
P09429	HMGB1_HUMAN	HMGB1 HMG1	reviewed
P05204	HMGN2_HUMAN	HMGN2 HMG17	reviewed
Q9BUJ2	HNRL1_HUMAN	HNRNPUL1 E1BAP5 HNRPUL1	reviewed
P52597	HNRPF_HUMAN	HNRNPF HNRPF	reviewed
P61978	HNRPK_HUMAN	HNRNPK HNRPK	reviewed
P52272	HNRPM_HUMAN	HNRNPM HNRPM NAGR1	reviewed
O60506	HNRPQ_HUMAN	SYNCRIP HNRPQ NSAP1	reviewed
O75031	HSF2B_HUMAN	HSF2BP	reviewed
O43248	HXC11_HUMAN	HOXC11 HOX3H	reviewed
Q7Z5L9	I2BP2_HUMAN	IRF2BP2	reviewed
P82970	HMGN5_HUMAN	HMGN5 NSBP1	reviewed
P07910	HNRPC_HUMAN	HNRNPC HNRPC	reviewed
O43390	HNRPR_HUMAN	HNRNPR HNRPR	reviewed
P07900	HS90A_HUMAN	HSP90AA1 HSP90A HSPC1 HSPCA	reviewed
P57058	HUNK_HUMAN	HUNK MAKV	reviewed
P05362	ICAM1_HUMAN	ICAM1	reviewed
O00425	IF2B3_HUMAN	IGF2BP3 IMP3 KOC1 VICKZ3	reviewed
Q8IX15	HOMEZ_HUMAN	HOMEZ KIAA1443	reviewed
Q9ULV5	HSF4_HUMAN	HSF4	reviewed
Q03933	HSF2_HUMAN	HSF2 HSTF2	reviewed
Q9UBD0	HSFX1_HUMAN	HSFX1 LW-1; HSFX2	reviewed
P09629	HXB7_HUMAN	HOXB7 HOX2C	reviewed
P47813	IF1AX_HUMAN	EIF1AX EIF1A EIF4C	reviewed
Q9BYX4	IFIH1_HUMAN	IFIH1 MDA5 RH116	reviewed
P17066	HSP76_HUMAN	HSPA6 HSP70B'	reviewed
Q9NYD6	HXC10_HUMAN	HOXC10 HOX3I	reviewed
Q9NZI8	IF2B1_HUMAN	IGF2BP1 CRDBP VICKZ1 ZBP1	reviewed
O60573	IF4E2_HUMAN	EIF4E2 EIF4EL3	reviewed
Q16666	IF16_HUMAN	IFI16 IFNGIP1	reviewed
P09914	IFIT1_HUMAN	IFIT1 G10P1 IFI56 IFNAI1 ISG56	reviewed
P78318	IGBP1_HUMAN	IGBP1 IBP1	reviewed
O14920	IKKB_HUMAN	IKBKB IKKB	reviewed
Q13422	IKZF1_HUMAN	IKZF1 IK1 IKAROS LYF1 ZNFN1A1	reviewed
Q9H2S9	IKZF4_HUMAN	IKZF4 KIAA1782 ZNFN1A4	reviewed
P17181	INAR1_HUMAN	IFNAR1 IFNAR	reviewed
Q01628	IFM3_HUMAN	IFITM3	reviewed
Q14164	IKKE_HUMAN	IKBKE IKKE IKKI KIAA0151	reviewed
Q9UKS7	IKZF2_HUMAN	IKZF2 HELIOS ZNFN1A2	reviewed
Q9Y283	INVS_HUMAN	INVS INV NPHP2	reviewed
P20810	ICAL_HUMAN	CAST	reviewed
O14602	IF1AY_HUMAN	EIF1AY	reviewed
Q9H5V7	IKZF5_HUMAN	IKZF5 ZNFN1A5	reviewed
Q14653	IRF3_HUMAN	IRF3	reviewed
Q9UG01	IF172_HUMAN	IFT172 KIAA1179	reviewed
P38919	IF4A3_HUMAN	EIF4A3 DDX48 KIAA0111	reviewed
P25963	IKBA_HUMAN	NFKBIA IKBA MAD3 NFKBI	reviewed
Q13007	IL24_HUMAN	IL24 MDA7 ST16	reviewed
Q9NVR2	INT10_HUMAN	INTS10 C8orf35	reviewed
P48200	IREB2_HUMAN	IREB2	reviewed
P35568	IRS1_HUMAN	IRS1	reviewed
P08069	IGF1R_HUMAN	IGF1R	reviewed
Q12906	ILF3_HUMAN	ILF3 DRBF MPHOSPH4 NF90	reviewed
P52294	IMA5_HUMAN	KPNA1 RCH2	reviewed
Q14974	IMB1_HUMAN	KPNB1 NTF97	reviewed
Q9H160	ING2_HUMAN	ING2 ING1L	reviewed
O15503	INSI1_HUMAN	INSIG1	reviewed
Q96CB8	INT12_HUMAN	INTS12 PHF22 SBBI22	reviewed
Q08881	ITK_HUMAN	ITK EMT LYK	reviewed
Q6PI98	IN80C_HUMAN	INO80C C18orf37	reviewed
Q96HW7	INT4_HUMAN	INTS4 MSTP093	reviewed
P10914	IRF1_HUMAN	IRF1	reviewed
P14316	IRF2_HUMAN	IRF2	reviewed
Q13568	IRF5_HUMAN	IRF5	reviewed
Q92985	IRF7_HUMAN	IRF7	reviewed
Q15040	JOS1_HUMAN	JOSD1 JSPH1 KIAA0063	reviewed
P05783	K1C18_HUMAN	KRT18 CYK18 PIG46	reviewed
P08729	K2C7_HUMAN	KRT7 SCL	reviewed
Q9NXR8	ING3_HUMAN	ING3 HSPC301	reviewed
O14896	IRF6_HUMAN	IRF6	reviewed
Q96J02	ITCH_HUMAN	ITCH	reviewed
Q14643	ITPR1_HUMAN	ITPR1 INSP3R1	reviewed
Q8WYK2	JDP2_HUMAN	JDP2	reviewed
Q92813	IOD2_HUMAN	DIO2 ITDI2 TXDI2	reviewed
Q9UQF2	JIP1_HUMAN	MAPK8IP1 IB1 JIP1 PRKM8IP	reviewed
P51617	IRAK1_HUMAN	IRAK1 IRAK	reviewed
P05412	JUN_HUMAN	JUN	reviewed
Q04695	K1C17_HUMAN	KRT17	reviewed
O00180	KCNK1_HUMAN	KCNK1 HOHO1 KCNO1 TWIK1	reviewed
Q02556	IRF8_HUMAN	IRF8 ICSBP1	reviewed
Q9P055	JKAMP_HUMAN	JKAMP C14orf100 JAMP CDA06 HSPC213 HSPC327	reviewed
Q8N9B5	JMY_HUMAN	JMY	reviewed
P13647	K2C5_HUMAN	KRT5	reviewed
Q14721	KCNB1_HUMAN	KCNB1	reviewed
P05556	ITB1_HUMAN	ITGB1 FNRB MDF2 MSK12	reviewed
