Entry	Entry name	Gene names	Status
Q658Y4	F91A1_HUMAN	FAM91A1	reviewed
Q9Y4F9	FA65B_HUMAN	FAM65B C6orf32 DIFF48 KIAA0386 PL48	reviewed
Q5T0W9	FA83B_HUMAN	FAM83B C6orf143	reviewed
Q8NEG4	FA83F_HUMAN	FAM83F	reviewed
Q8NEZ5	FBX22_HUMAN	FBXO22 FBX22	reviewed
Q6P3S6	FBX42_HUMAN	FBXO42 FBX42 JFK KIAA1332	reviewed
Q9UKT5	FBX4_HUMAN	FBXO4 FBX4	reviewed
Q969H0	FBXW7_HUMAN	FBXW7 FBW7 FBX30 SEL10	reviewed
Q6NXG1	ESRP1_HUMAN	ESRP1 RBM35A	reviewed
Q9H6T0	ESRP2_HUMAN	ESRP2 RBM35B PP7059	reviewed
Q16134	ETFD_HUMAN	ETFDH	reviewed
Q9NVM1	EVA1B_HUMAN	EVA1B C1orf78 FAM176B	reviewed
Q01844	EWS_HUMAN	EWSR1 EWS	reviewed
O43909	EXTL3_HUMAN	EXTL3 EXTL1L EXTR1 KIAA0519	reviewed
Q15910	EZH2_HUMAN	EZH2 KMT6	reviewed
Q9C073	F117A_HUMAN	FAM117A	reviewed
Q86XD5	F131B_HUMAN	FAM131B KIAA0773	reviewed
Q5VWN6	F208B_HUMAN	FAM208B C10orf18 KIAA2006	reviewed
Q16877	F264_HUMAN	PFKFB4	reviewed
O94988	FA13A_HUMAN	FAM13A FAM13A1 KIAA0914	reviewed
Q5SRD0	FA21D_HUMAN	FAM21D	reviewed
O00519	FAAH1_HUMAN	FAAH FAAH1	reviewed
Q6P587	FAHD1_HUMAN	FAHD1 C16orf36 YISKL	reviewed
Q7L8L6	FAKD5_HUMAN	FASTKD5 KIAA1792	reviewed
Q9Y4F1	FARP1_HUMAN	FARP1 CDEP PLEKHC2	reviewed
P31995	FCG2C_HUMAN	FCGR2C CD32 FCG2 IGFR2	reviewed
Q96LA6	FCRL1_HUMAN	FCRL1 FCRH1 IFGP1 IRTA5	reviewed
Q96P31	FCRL3_HUMAN	FCRL3 FCRH3 IFGP3 IRTA3 SPAP2	reviewed
P02771	FETA_HUMAN	AFP HPAFP	reviewed
Q9UGM5	FETUB_HUMAN	FETUB	reviewed
Q5NUL3	FFAR4_HUMAN	FFAR4 GPR120 GPR129 O3FAR1 PGR4	reviewed
Q9UQ84	EXO1_HUMAN	EXO1 EXOI HEX1	reviewed
O00471	EXOC5_HUMAN	EXOC5 SEC10 SEC10L1	reviewed
Q15024	EXOS7_HUMAN	EXOSC7 KIAA0116 RRP42	reviewed
Q06265	EXOS9_HUMAN	EXOSC9 PMSCL1	reviewed
Q9NRY5	F1142_HUMAN	FAM114A2 C5orf3	reviewed
Q6P1L5	F117B_HUMAN	FAM117B ALS2CR13	reviewed
Q9H5Z6	F124B_HUMAN	FAM124B	reviewed
Q5BKY9	F133B_HUMAN	FAM133B	reviewed
O00757	F16P2_HUMAN	FBP2	reviewed
Q8N128	F177A_HUMAN	FAM177A1 C14orf24	reviewed
Q9GZU8	F192A_HUMAN	FAM192A C16orf94 NIP30 CDA018 CDA10	reviewed
Q96MK2	FA65C_HUMAN	FAM65C C20orf175	reviewed
Q5HYJ3	FA76B_HUMAN	FAM76B	reviewed
O60667	FAIM3_HUMAN	FCMR FAIM3 TOSO	reviewed
Q9HB96	FANCE_HUMAN	FANCE FACE	reviewed
Q9NVI1	FANCI_HUMAN	FANCI KIAA1794	reviewed
Q9BX63	FANCJ_HUMAN	BRIP1 BACH1 FANCJ	reviewed
O94887	FARP2_HUMAN	FARP2 KIAA0793 PLEKHC3	reviewed
P49327	FAS_HUMAN	FASN FAS	reviewed
Q5T0N5	FBP1L_HUMAN	FNBP1L C1orf39 TOCA1	reviewed
Q9HAH7	FBRS_HUMAN	FBRS FBS FBS1	reviewed
Q9UK96	FBX10_HUMAN	FBXO10 FBX10 PRMT11	reviewed
Q4G163	FBX43_HUMAN	FBXO43 EMI2	reviewed
Q5XUX1	FBXW9_HUMAN	FBXW9 FBW9	reviewed
P16591	FER_HUMAN	FER TYK3	reviewed
P09038	FGF2_HUMAN	FGF2 FGFB	reviewed
Q13451	FKBP5_HUMAN	FKBP5 AIG6 FKBP51	reviewed
P0C2L3	F163B_HUMAN	FAM163B C9orf166	reviewed
Q4G0A6	F188B_HUMAN	FAM188B C7orf67	reviewed
P81408	F189B_HUMAN	FAM189B C1orf2 COTE1	reviewed
Q9BUT9	F195A_HUMAN	FAM195A C16orf14	reviewed
Q8IW50	F219A_HUMAN	FAM219A C9orf25	reviewed
Q8NE31	FA13C_HUMAN	FAM13C FAM13C1	reviewed
Q8IXL6	FA20C_HUMAN	FAM20C DMP4	reviewed
Q9NYF3	FA53C_HUMAN	FAM53C C5orf6	reviewed
P12259	FA5_HUMAN	F5	reviewed
Q6ZS17	FA65A_HUMAN	FAM65A KIAA1930	reviewed
Q96KN4	FA84A_HUMAN	FAM84A NSE1	reviewed
Q8N5H3	FA89B_HUMAN	FAM89B	reviewed
P15090	FABP4_HUMAN	FABP4	reviewed
Q8NFF5	FAD1_HUMAN	FLAD1 PP591	reviewed
Q05397	FAK1_HUMAN	PTK2 FAK FAK1	reviewed
Q14289	FAK2_HUMAN	PTK2B FAK2 PYK2 RAFTK	reviewed
Q14296	FASTK_HUMAN	FASTK	reviewed
Q8TES7	FBF1_HUMAN	FBF1 ALB KIAA1863	reviewed
Q9NRD1	FBX6_HUMAN	FBXO6 FBG2 FBS2 FBX6	reviewed
Q9UK97	FBX9_HUMAN	FBXO9 FBX9 VCIA1	reviewed
P12318	FCG2A_HUMAN	FCGR2A CD32 FCG2 FCGR2A1 IGFR2	reviewed
P55899	FCGRN_HUMAN	FCGRT FCRN	reviewed
P22455	FGFR4_HUMAN	FGFR4 JTK2 TKF	reviewed
P49789	FHIT_HUMAN	FHIT	reviewed
P02679	FIBG_HUMAN	FGG PRO2061	reviewed
Q6PIW4	FIGL1_HUMAN	FIGNL1	reviewed
O95302	FKBP9_HUMAN	FKBP9 FKBP60 FKBP63	reviewed
Q8NBR6	FA63B_HUMAN	FAM63B KIAA1164	reviewed
Q6ZRV2	FA83H_HUMAN	FAM83H	reviewed
Q9NYY8	FAKD2_HUMAN	FASTKD2 KIAA0971	reviewed
O15287	FANCG_HUMAN	FANCG XRCC9	reviewed
Q9HCM7	FBSL_HUMAN	FBRSL1 AUTS2L KIAA1545 XTP9	reviewed
Q6PIJ6	FBX38_HUMAN	FBXO38 SP329	reviewed
O94868	FCSD2_HUMAN	FCHSD2 KIAA0769 SH3MD3	reviewed
Q7Z6J4	FGD2_HUMAN	FGD2 ZFYVE4	reviewed
Q96M96	FGD4_HUMAN	FGD4 FRABP ZFYVE6	reviewed
Q92913	FGF13_HUMAN	FGF13 FHF2	reviewed
P09769	FGR_HUMAN	FGR SRC2	reviewed
Q9C0D6	FHDC1_HUMAN	FHDC1 KIAA1727	reviewed
Q6UN15	FIP1_HUMAN	FIP1L1 FIP1 RHE	reviewed
Q15007	FL2D_HUMAN	WTAP KIAA0105	reviewed
Q13045	FLII_HUMAN	FLII FLIL	reviewed
Q14254	FLOT2_HUMAN	FLOT2 ESA1 M17S1	reviewed
P31513	FMO3_HUMAN	FMO3	reviewed
P49326	FMO5_HUMAN	FMO5	reviewed
Q8N3X1	FNBP4_HUMAN	FNBP4 FBP30 KIAA1014	reviewed
Q05932	FOLC_HUMAN	FPGS	reviewed
Q6NZ36	FAP20_HUMAN	FAAP20 C1orf86 FP7162	reviewed
Q6PJ61	FBX46_HUMAN	FBXO46 FBX46 FBXO34L	reviewed
Q01362	FCERB_HUMAN	MS4A2 APY FCER1B IGER	reviewed
Q0JRZ9	FCHO2_HUMAN	FCHO2	reviewed
Q96PJ5	FCRL4_HUMAN	FCRL4 FCRH4 IFGP2 IRTA1	reviewed
P02765	FETUA_HUMAN	AHSG FETUA PRO2743	reviewed
Q6ZV73	FGD6_HUMAN	FGD6 KIAA1362 ZFYVE24	reviewed
P05230	FGF1_HUMAN	FGF1 FGFA	reviewed
Q14192	FHL2_HUMAN	FHL2 DRAL SLIM3	reviewed
Q9Y613	FHOD1_HUMAN	FHOD1 FHOS FHOS1	reviewed
P20930	FILA_HUMAN	FLG	reviewed
Q96AY3	FKB10_HUMAN	FKBP10 FKBP65 PSEC0056	reviewed
Q02790	FKBP4_HUMAN	FKBP4 FKBP52	reviewed
O75955	FLOT1_HUMAN	FLOT1	reviewed
Q96PY5	FMNL2_HUMAN	FMNL2 FHOD2 KIAA1902	reviewed
P15407	FOSL1_HUMAN	FOSL1 FRA1	reviewed
P98177	FOXO4_HUMAN	FOXO4 AFX AFX1 MLLT7	reviewed
Q8IVH2	FOXP4_HUMAN	FOXP4 FKHLA	reviewed
Q8IYD8	FANCM_HUMAN	FANCM KIAA1596	reviewed
Q6V0I7	FAT4_HUMAN	FAT4 CDHF14 FATJ Nbla00548	reviewed
Q8NFZ0	FBH1_HUMAN	FBXO18 FBH1 FBX18	reviewed
P98095	FBLN2_HUMAN	FBLN2	reviewed
P35555	FBN1_HUMAN	FBN1 FBN	reviewed
Q9NVF7	FBX28_HUMAN	FBXO28 CENP-30 KIAA0483	reviewed
Q5XUX0	FBX31_HUMAN	FBXO31 FBX14 FBX31 PP2386	reviewed
Q969U6	FBXW5_HUMAN	FBXW5 FBW5 PP3971	reviewed
Q8N3Y1	FBXW8_HUMAN	FBXW8 FBW6 FBW8 FBX29 FBXO29 FBXW6	reviewed
O14526	FCHO1_HUMAN	FCHO1 KIAA0290	reviewed
Q86WN1	FCSD1_HUMAN	FCHSD1 UNQ737/PRO1431	reviewed
P39748	FEN1_HUMAN	FEN1 RAD2	reviewed
P07332	FES_HUMAN	FES FPS	reviewed
Q5JSP0	FGD3_HUMAN	FGD3 ZFYVE5	reviewed
O43320	FGF16_HUMAN	FGF16	reviewed
P11362	FGFR1_HUMAN	FGFR1 BFGFR CEK FGFBR FLG FLT2 HBGFR	reviewed
P21802	FGFR2_HUMAN	FGFR2 BEK KGFR KSAM	reviewed
P02671	FIBA_HUMAN	FGA	reviewed
Q8IVF7	FMNL3_HUMAN	FMNL3 FHOD3 FRL2 KIAA2014 WBP3	reviewed
Q53EP0	FND3B_HUMAN	FNDC3B FAD104 NS5ABP37 UNQ2421/PRO4979/PRO34274	reviewed
Q9P278	FNIP2_HUMAN	FNIP2 FNIPL KIAA1450 MAPO1	reviewed
P49356	FNTB_HUMAN	FNTB	reviewed
Q8WW38	FOG2_HUMAN	ZFPM2 FOG2 ZNF89B	reviewed
Q96NB1	FOPNL_HUMAN	FOPNL C16orf63 FOR20 PHSECRG2	reviewed
O60548	FOXD2_HUMAN	FOXD2 FKHL17 FREAC9	reviewed
Q9P0K8	FOXJ2_HUMAN	FOXJ2 FHX	reviewed
P58012	FOXL2_HUMAN	FOXL2	reviewed
Q92837	FRAT1_HUMAN	FRAT1	reviewed
O43559	FRS3_HUMAN	FRS3	reviewed
Q5TBA9	FRY_HUMAN	FRY C13orf14	reviewed
Q5H9T9	FSCB_HUMAN	FSCB C14orf155	reviewed
Q8TF61	FBX41_HUMAN	FBXO41 FBX41 KIAA1940	reviewed
Q6ZVX7	FBX50_HUMAN	NCCRP1 FBXO50	reviewed
Q9UKT4	FBX5_HUMAN	FBXO5 EMI1 FBX5	reviewed
P30273	FCERG_HUMAN	FCER1G	reviewed
P31994	FCG2B_HUMAN	FCGR2B CD32 FCG2 IGFR2	reviewed
P12314	FCGR1_HUMAN	FCGR1A FCG1 FCGR1 IGFR1	reviewed
Q6DN72	FCRL6_HUMAN	FCRL6 FCRH6	reviewed
Q9UHY8	FEZ2_HUMAN	FEZ2	reviewed
P98174	FGD1_HUMAN	FGD1 FGDY ZFYVE3	reviewed
P02751	FINC_HUMAN	FN1 FN	reviewed
Q5T1M5	FKB15_HUMAN	FKBP15 KIAA0674	reviewed
Q00688	FKBP3_HUMAN	FKBP3 FKBP25	reviewed
Q9NZU1	FLRT1_HUMAN	FLRT1 UNQ752/PRO1483	reviewed
Q9Y5Y0	FLVC1_HUMAN	FLVCR1 FLVCR	reviewed
Q96RU3	FNBP1_HUMAN	FNBP1 FBP17 KIAA0554	reviewed
Q9Y2H6	FND3A_HUMAN	FNDC3A FNDC3 HUGO KIAA0970	reviewed
P01100	FOS_HUMAN	FOS G0S7	reviewed
Q99958	FOXC2_HUMAN	FOXC2 FKHL14 MFH1	reviewed
Q9UPW0	FOXJ3_HUMAN	FOXJ3 KIAA1041	reviewed
Q01167	FOXK2_HUMAN	FOXK2 ILF ILF1	reviewed
Q08050	FOXM1_HUMAN	FOXM1 FKHL16 HFH11 MPP2 WIN	reviewed
O43524	FOXO3_HUMAN	FOXO3 FKHRL1 FOXO3A	reviewed
P02794	FRIH_HUMAN	FTH1 FTH FTHL6 OK/SW-cl.84 PIG15	reviewed
P42685	FRK_HUMAN	FRK PTK5 RAK	reviewed
Q9C0B1	FTO_HUMAN	FTO KIAA1752	reviewed
Q5HY92	FIGN_HUMAN	FIGN	reviewed
Q4L180	FIL1L_HUMAN	FILIP1L COL4A3BPIP DOC1 GIP90	reviewed
Q5D862	FILA2_HUMAN	FLG2 IFPS	reviewed
Q14318	FKBP8_HUMAN	FKBP8 FKBP38	reviewed
Q01543	FLI1_HUMAN	FLI1	reviewed
Q7Z7B0	FLIP1_HUMAN	FILIP1 KIAA1275	reviewed
O75369	FLNB_HUMAN	FLNB FLN1L FLN3 TABP TAP	reviewed
Q4ZHG4	FNDC1_HUMAN	FNDC1 FNDC2 KIAA1866 MEL4B3	reviewed
Q9Y261	FOXA2_HUMAN	FOXA2 HNF3B TCF3B	reviewed
P21462	FPR1_HUMAN	FPR1	reviewed
Q9P2B2	FPRP_HUMAN	PTGFRN CD9P1 EWIF FPRP KIAA1436	reviewed
Q96NE9	FRMD6_HUMAN	FRMD6 C14orf31	reviewed
Q12841	FSTL1_HUMAN	FSTL1 FRP	reviewed
O95633	FSTL3_HUMAN	FSTL3 FLRG UNQ674/PRO1308	reviewed
O95954	FTCD_HUMAN	FTCD	reviewed
Q96AE4	FUBP1_HUMAN	FUBP1	reviewed
Q96I24	FUBP3_HUMAN	FUBP3 FBP3	reviewed
Q9BQS8	FYCO1_HUMAN	FYCO1 ZFYVE7	reviewed
Q9Y2I7	FYV1_HUMAN	PIKFYVE KIAA0981 PIP5K3	reviewed
Q9BQL6	FERM1_HUMAN	FERMT1 C20orf42 KIND1 URP1	reviewed
Q96AC1	FERM2_HUMAN	FERMT2 KIND2 MIG2 PLEKHC1	reviewed
Q99689	FEZ1_HUMAN	FEZ1	reviewed
P22607	FGFR3_HUMAN	FGFR3 JTK4	reviewed
Q9NVK5	FGOP2_HUMAN	FGFR1OP2 HSPC123	reviewed
Q2V2M9	FHOD3_HUMAN	FHOD3 FHOS2 KIAA1695	reviewed
Q9Y3D6	FIS1_HUMAN	FIS1 TTC11 CGI-135	reviewed
Q9UIM3	FKBPL_HUMAN	FKBPL DIR1 NG7	reviewed
O95466	FMNL1_HUMAN	FMNL1 C17orf1 C17orf1B FMNL FRL1	reviewed
Q8TF40	FNIP1_HUMAN	FNIP1 KIAA1961	reviewed
P49354	FNTA_HUMAN	FNTA	reviewed
Q8IX07	FOG1_HUMAN	ZFPM1 FOG1 ZFN89A	reviewed
P55317	FOXA1_HUMAN	FOXA1 HNF3A TCF3A	reviewed
Q9BZS1	FOXP3_HUMAN	FOXP3 IPEX JM2	reviewed
Q8IVP5	FUND1_HUMAN	FUNDC1	reviewed
O95866	G6B_HUMAN	G6B C6orf25	reviewed
Q86XJ1	GA2L3_HUMAN	GAS2L3	reviewed
P24522	GA45A_HUMAN	GADD45A DDIT1 GADD45	reviewed
Q9UBS5	GABR1_HUMAN	GABBR1 GPRC3A	reviewed
Q8NFG4	FLCN_HUMAN	FLCN BHD	reviewed
P21333	FLNA_HUMAN	FLNA FLN FLN1	reviewed
Q14315	FLNC_HUMAN	FLNC ABPL FLN2	reviewed
P36888	FLT3_HUMAN	FLT3 CD135 FLK2 STK1	reviewed
Q9UPI3	FLVC2_HUMAN	FLVCR2 C14orf58	reviewed
Q68DA7	FMN1_HUMAN	FMN1 FMN LD	reviewed
P85037	FOXK1_HUMAN	FOXK1 MNF	reviewed
O00409	FOXN3_HUMAN	FOXN3 C14orf116 CHES1	reviewed
Q0VG06	FP100_HUMAN	FAAP100 C17orf70	reviewed
O95684	FR1OP_HUMAN	FGFR1OP FOP	reviewed
Q86XX4	FRAS1_HUMAN	FRAS1 KIAA1500	reviewed
Q7Z6J6	FRMD5_HUMAN	FRMD5	reviewed
Q8WU20	FRS2_HUMAN	FRS2	reviewed
Q16658	FSCN1_HUMAN	FSCN1 FAN1 HSN SNL	reviewed
Q5CZC0	FSIP2_HUMAN	FSIP2	reviewed
Q9BTY2	FUCO2_HUMAN	FUCA2 PSEC0151 UNQ227/PRO260	reviewed
P04066	FUCO_HUMAN	FUCA1 Nbla10230	reviewed
Q4VC44	FWCH1_HUMAN	FLYWCH1 KIAA1552	reviewed
P04406	G3P_HUMAN	GAPDH GAPD CDABP0047 OK/SW-cl.12	reviewed
P22466	GALA_HUMAN	GAL GAL1 GALN GLNN	reviewed
P51570	GALK1_HUMAN	GALK1 GALK	reviewed
Q96D09	GASP2_HUMAN	GPRASP2	reviewed
Q9NZ56	FMN2_HUMAN	FMN2	reviewed
Q06787	FMR1_HUMAN	FMR1	reviewed
P15408	FOSL2_HUMAN	FOSL2 FRA2	reviewed
Q12948	FOXC1_HUMAN	FOXC1 FKHL7 FREAC3	reviewed
O00358	FOXE1_HUMAN	FOXE1 FKHL15 FOXE2 TITF2 TTF2	reviewed
Q9H334	FOXP1_HUMAN	FOXP1 HSPC215	reviewed
Q9P2Q2	FRM4A_HUMAN	FRMD4A FRMD4 KIAA1294	reviewed
Q9Y2L6	FRM4B_HUMAN	FRMD4B KIAA1013	reviewed
O94915	FRYL_HUMAN	FRYL AF4P12 KIAA0826	reviewed
P35637	FUS_HUMAN	FUS TLS	reviewed
Q9UM11	FZR_HUMAN	FZR1 CDH1 FYR FZR KIAA1242	reviewed
Q9UN86	G3BP2_HUMAN	G3BP2 KIAA0660	reviewed
P06744	G6PI_HUMAN	GPI	reviewed
Q13480	GAB1_HUMAN	GAB1	reviewed
P63218	GBG5_HUMAN	GNG5 GNGT5	reviewed
Q04609	FOLH1_HUMAN	FOLH1 FOLH NAALAD1 PSM PSMA GIG27	reviewed
Q12778	FOXO1_HUMAN	FOXO1 FKHR FOXO1A	reviewed
A8MYZ6	FOXO6_HUMAN	FOXO6	reviewed
Q9BZ67	FRMD8_HUMAN	FRMD8 FKSG44	reviewed
Q9BXM9	FSD1L_HUMAN	FSD1L CCDC10 CSDUFD1 FSD1CL FSD1NL	reviewed
Q8NA03	FSIP1_HUMAN	FSIP1 HSD10	reviewed
P09958	FURIN_HUMAN	FURIN FUR PACE PCSK3	reviewed
Q96IG2	FXL20_HUMAN	FBXL20 FBL2	reviewed
P51114	FXR1_HUMAN	FXR1	reviewed
O15117	FYB_HUMAN	FYB SLAP130	reviewed
Q75VX8	GARE2_HUMAN	GAREM2 FAM59B GAREML KIAA2038 HRIHFB2063	reviewed
P50440	GATM_HUMAN	GATM AGAT	reviewed
P62879	GBB2_HUMAN	GNB2	reviewed
Q92538	GBF1_HUMAN	GBF1 KIAA0248	reviewed
Q9UBI6	GBG12_HUMAN	GNG12	reviewed
Q8N6F7	GCSAM_HUMAN	GCSAM GAL GCET2	reviewed
Q96CP2	FWCH2_HUMAN	FLYWCH2	reviewed
P51116	FXR2_HUMAN	FXR2 FMR1L2	reviewed
P58549	FXYD7_HUMAN	FXYD7	reviewed
P11413	G6PD_HUMAN	G6PD	reviewed
Q99501	GA2L1_HUMAN	GAS2L1 GAR22	reviewed
Q96C23	GALM_HUMAN	GALM BLOCK25	reviewed
Q10471	GALT2_HUMAN	GALNT2	reviewed
Q14697	GANAB_HUMAN	GANAB G2AN KIAA0088	reviewed
O60861	GAS7_HUMAN	GAS7 KIAA0394	reviewed
P62873	GBB1_HUMAN	GNB1	reviewed
Q16445	GBRA6_HUMAN	GABRA6	reviewed
P47870	GBRB2_HUMAN	GABRB2	reviewed
O14764	GBRD_HUMAN	GABRD	reviewed
Q9BSJ2	GCP2_HUMAN	TUBGCP2 GCP2	reviewed
Q92945	FUBP2_HUMAN	KHSRP FUBP2	reviewed
P07954	FUMH_HUMAN	FH	reviewed
Q9BWH2	FUND2_HUMAN	FUNDC2 HCBP6 DC44 HCC3 PD03104	reviewed
Q9BYC5	FUT8_HUMAN	FUT8	reviewed
P06241	FYN_HUMAN	FYN	reviewed
O60353	FZD6_HUMAN	FZD6	reviewed
Q13283	G3BP1_HUMAN	G3BP1 G3BP	reviewed
Q9UQC2	GAB2_HUMAN	GAB2 KIAA0571	reviewed
O14976	GAK_HUMAN	GAK	reviewed
Q14C86	GAPD1_HUMAN	GAPVD1 GAPEX5 KIAA1521 RAP6	reviewed
Q5VVW2	GARL3_HUMAN	GARNL3	reviewed
Q92908	GATA6_HUMAN	GATA6	reviewed
P16383	GCFC2_HUMAN	GCFC2 C2orf3 GCF TCF9	reviewed
Q9H3P7	GCP60_HUMAN	ACBD3 GCP60 GOCAP1 GOLPH1	reviewed
P35573	GDE_HUMAN	AGL GDE	reviewed
P52566	GDIR2_HUMAN	ARHGDIB GDIA2 GDID4 RAP1GN1	reviewed
Q06210	GFPT1_HUMAN	GFPT1 GFAT GFPT	reviewed
Q9UJY5	GGA1_HUMAN	GGA1	reviewed
O75223	GGCT_HUMAN	GGCT C7orf24 CRF21	reviewed
Q8WWW8	GAB3_HUMAN	GAB3	reviewed
Q06546	GABPA_HUMAN	GABPA E4TF1A	reviewed
Q9H706	GARE1_HUMAN	GAREM1 C18orf11 FAM59A GAREM	reviewed
Q5JY77	GASP1_HUMAN	GPRASP1 GASP KIAA0443	reviewed
P23771	GATA3_HUMAN	GATA3	reviewed
P30793	GCH1_HUMAN	GCH1 DYT5 GCH	reviewed
P04150	GCR_HUMAN	NR3C1 GRL	reviewed
Q02108	GCYA3_HUMAN	GUCY1A3 GUC1A3 GUCSA3 GUCY1A1	reviewed
P50395	GDIB_HUMAN	GDI2 RABGDIB	reviewed
P52565	GDIR1_HUMAN	ARHGDIA GDIA1	reviewed
O14893	GEMI2_HUMAN	GEMIN2 SIP1	reviewed
Q9H840	GEMI7_HUMAN	GEMIN7	reviewed
P55040	GEM_HUMAN	GEM KIR	reviewed
Q17RS7	GEN_HUMAN	GEN1	reviewed
Q9UJ14	GGT7_HUMAN	GGT7 GGTL3 GGTL5	reviewed
Q9Y2X7	GIT1_HUMAN	GIT1	reviewed
Q6PIY7	GLD2_HUMAN	PAPD4 GLD2	reviewed
Q8TAK5	GABP2_HUMAN	GABPB2	reviewed
O75899	GABR2_HUMAN	GABBR2 GPR51 GPRC3B	reviewed
Q7Z7M9	GALT5_HUMAN	GALNT5	reviewed
O43903	GAS2_HUMAN	GAS2	reviewed
P01350	GAST_HUMAN	GAST GAS	reviewed
P15976	GATA1_HUMAN	GATA1 ERYF1 GF1	reviewed
P23769	GATA2_HUMAN	GATA2	reviewed
P34903	GBRA3_HUMAN	GABRA3	reviewed
P60520	GBRL2_HUMAN	GABARAPL2 FLC3A GEF2	reviewed
P57678	GEMI4_HUMAN	GEMIN4	reviewed
Q8WXD5	GEMI6_HUMAN	GEMIN6	reviewed
O75496	GEMI_HUMAN	GMNN	reviewed
Q9NZ52	GGA3_HUMAN	GGA3 KIAA0154	reviewed
P10912	GHR_HUMAN	GHR	reviewed
Q5VSY0	GKAP1_HUMAN	GKAP1 GKAP42 FKSG21	reviewed
O60318	GANP_HUMAN	MCM3AP GANP KIAA0572 MAP80	reviewed
Q14393	GAS6_HUMAN	GAS6 AXLLG	reviewed
Q9HAV0	GBB4_HUMAN	GNB4	reviewed
A6NCL1	GEMC1_HUMAN	GMNC GEMC1	reviewed
P14136	GFAP_HUMAN	GFAP	reviewed
Q99684	GFI1_HUMAN	GFI1 ZNF163	reviewed
Q8IVS8	GLCTK_HUMAN	GLYCTK HBEBP4 LP5910	reviewed
Q53GS7	GLE1_HUMAN	GLE1 GLE1L	reviewed
P63215	GBG3_HUMAN	GNG3 GNGT3	reviewed
Q92616	GCN1_HUMAN	GCN1 GCN1L1 KIAA0219	reviewed
O60383	GDF9_HUMAN	GDF9	reviewed
Q9UJY4	GGA2_HUMAN	GGA2 KIAA1080	reviewed
Q9H1K4	GHC2_HUMAN	SLC25A18 GC2	reviewed
O14908	GIPC1_HUMAN	GIPC1 C19orf3 GIPC RGS19IP1	reviewed
Q04446	GLGB_HUMAN	GBE1	reviewed
P10075	GLI4_HUMAN	GLI4 HKR4	reviewed
P15104	GLNA_HUMAN	GLUL GLNS	reviewed
Q8IWJ2	GCC2_HUMAN	GCC2 KIAA0336 RANBP2L4	reviewed
Q96CW5	GCP3_HUMAN	TUBGCP3 GCP3	reviewed
Q9NXN4	GDAP2_HUMAN	GDAP2	reviewed
P06396	GELS_HUMAN	GSN	reviewed
O94808	GFPT2_HUMAN	GFPT2	reviewed
Q86UU5	GGN_HUMAN	GGN	reviewed
Q9NUV9	GIMA4_HUMAN	GIMAP4 IAN1 IMAP4 MSTP062	reviewed
P04921	GLPC_HUMAN	GYPC GLPC GPC	reviewed
O94925	GLSK_HUMAN	GLS GLS1 KIAA0838	reviewed
Q8TEQ6	GEMI5_HUMAN	GEMIN5	reviewed
Q9NWZ8	GEMI8_HUMAN	GEMIN8 FAM51A1	reviewed
Q14161	GIT2_HUMAN	GIT2 KIAA0148	reviewed
Q9HC38	GLOD4_HUMAN	GLOD4 C17orf25 CGI-150 My027	reviewed
P02724	GLPA_HUMAN	GYPA GPA	reviewed
O75311	GLRA3_HUMAN	GLRA3	reviewed
Q9NS18	GLRX2_HUMAN	GLRX2 GRX2 CGI-133	reviewed
Q8NCW6	GLT11_HUMAN	GALNT11	reviewed
P46976	GLYG_HUMAN	GYG1 GYG	reviewed
Q14344	GNA13_HUMAN	GNA13	reviewed
Q08379	GOGA2_HUMAN	GOLGA2	reviewed
Q9NQX3	GEPH_HUMAN	GPHN GPH KIAA1385	reviewed
Q7L5D6	GET4_HUMAN	GET4 C7orf20 CEE TRC35 CGI-20	reviewed
Q9H3C7	GGNB2_HUMAN	GGNBP2 LCRG1 LZK1 ZNF403	reviewed
P08151	GLI1_HUMAN	GLI1 GLI	reviewed
P10070	GLI2_HUMAN	GLI2 THP	reviewed
P10071	GLI3_HUMAN	GLI3	reviewed
P48167	GLRB_HUMAN	GLRB	reviewed
Q86SX6	GLRX5_HUMAN	GLRX5 C14orf87	reviewed
P47871	GLR_HUMAN	GCGR	reviewed
P14314	GLU2B_HUMAN	PRKCSH G19P1	reviewed
Q9UKD1	GMEB2_HUMAN	GMEB2 KIAA1269	reviewed
P38405	GNAL_HUMAN	GNAL	reviewed
P11488	GNAT1_HUMAN	GNAT1 GNATR	reviewed
O00461	GOLI4_HUMAN	GOLIM4 GIMPC GOLPH4 GPP130	reviewed
Q9BQQ3	GORS1_HUMAN	GORASP1 GOLPH5 GRASP65	reviewed
P13224	GP1BB_HUMAN	GP1BB	reviewed
Q6NUI2	GPAT2_HUMAN	GPAT2	reviewed
Q53EU6	GPAT3_HUMAN	GPAT3 AGPAT9 MAG1 HMFN0839 UNQ2753/PRO6492	reviewed
P51654	GPC3_HUMAN	GPC3 OCI5	reviewed
Q9NQ84	GPC5C_HUMAN	GPRC5C RAIG3 PSEC0087	reviewed
Q8N335	GPD1L_HUMAN	GPD1L KIAA0089	reviewed
P21695	GPDA_HUMAN	GPD1	reviewed
Q92917	GPKOW_HUMAN	GPKOW GPATC5 GPATCH5 T54	reviewed
O15488	GLYG2_HUMAN	GYG2	reviewed
