Entry	Entry name	Gene names	Status
Q00613	HSF1_HUMAN	HSF1 HSTF1	reviewed
Q99081	HTF4_HUMAN	TCF12 BHLHB20 HEB HTF4	reviewed
Q96FZ2	HMCES_HUMAN	HMCES C3orf37 DC12 SRAPD1	reviewed
P09429	HMGB1_HUMAN	HMGB1 HMG1	reviewed
P05204	HMGN2_HUMAN	HMGN2 HMG17	reviewed
Q9BUJ2	HNRL1_HUMAN	HNRNPUL1 E1BAP5 HNRPUL1	reviewed
P52597	HNRPF_HUMAN	HNRNPF HNRPF	reviewed
P61978	HNRPK_HUMAN	HNRNPK HNRPK	reviewed
P52272	HNRPM_HUMAN	HNRNPM HNRPM NAGR1	reviewed
O60506	HNRPQ_HUMAN	SYNCRIP HNRPQ NSAP1	reviewed
O43248	HXC11_HUMAN	HOXC11 HOX3H	reviewed
Q7Z5L9	I2BP2_HUMAN	IRF2BP2	reviewed
P82970	HMGN5_HUMAN	HMGN5 NSBP1	reviewed
P07910	HNRPC_HUMAN	HNRNPC HNRPC	reviewed
O43390	HNRPR_HUMAN	HNRNPR HNRPR	reviewed
P57058	HUNK_HUMAN	HUNK MAKV	reviewed
O00425	IF2B3_HUMAN	IGF2BP3 IMP3 KOC1 VICKZ3	reviewed
Q8IX15	HOMEZ_HUMAN	HOMEZ KIAA1443	reviewed
Q9ULV5	HSF4_HUMAN	HSF4	reviewed
Q03933	HSF2_HUMAN	HSF2 HSTF2	reviewed
Q9UBD0	HSFX1_HUMAN	HSFX1 LW-1; HSFX2	reviewed
P09629	HXB7_HUMAN	HOXB7 HOX2C	reviewed
P47813	IF1AX_HUMAN	EIF1AX EIF1A EIF4C	reviewed
P17066	HSP76_HUMAN	HSPA6 HSP70B'	reviewed
Q9NYD6	HXC10_HUMAN	HOXC10 HOX3I	reviewed
Q9NZI8	IF2B1_HUMAN	IGF2BP1 CRDBP VICKZ1 ZBP1	reviewed
O60573	IF4E2_HUMAN	EIF4E2 EIF4EL3	reviewed
Q16666	IF16_HUMAN	IFI16 IFNGIP1	reviewed
O14920	IKKB_HUMAN	IKBKB IKKB	reviewed
Q13422	IKZF1_HUMAN	IKZF1 IK1 IKAROS LYF1 ZNFN1A1	reviewed
Q9H2S9	IKZF4_HUMAN	IKZF4 KIAA1782 ZNFN1A4	reviewed
P17181	INAR1_HUMAN	IFNAR1 IFNAR	reviewed
Q01628	IFM3_HUMAN	IFITM3	reviewed
Q14164	IKKE_HUMAN	IKBKE IKKE IKKI KIAA0151	reviewed
Q9UKS7	IKZF2_HUMAN	IKZF2 HELIOS ZNFN1A2	reviewed
P20810	ICAL_HUMAN	CAST	reviewed
O14602	IF1AY_HUMAN	EIF1AY	reviewed
Q9H5V7	IKZF5_HUMAN	IKZF5 ZNFN1A5	reviewed
Q14653	IRF3_HUMAN	IRF3	reviewed
Q9UG01	IF172_HUMAN	IFT172 KIAA1179	reviewed
P38919	IF4A3_HUMAN	EIF4A3 DDX48 KIAA0111	reviewed
P25963	IKBA_HUMAN	NFKBIA IKBA MAD3 NFKBI	reviewed
Q13007	IL24_HUMAN	IL24 MDA7 ST16	reviewed
Q9NVR2	INT10_HUMAN	INTS10 C8orf35	reviewed
P08069	IGF1R_HUMAN	IGF1R	reviewed
Q12906	ILF3_HUMAN	ILF3 DRBF MPHOSPH4 NF90	reviewed
Q14974	IMB1_HUMAN	KPNB1 NTF97	reviewed
Q9H160	ING2_HUMAN	ING2 ING1L	reviewed
O15503	INSI1_HUMAN	INSIG1	reviewed
Q96CB8	INT12_HUMAN	INTS12 PHF22 SBBI22	reviewed
P05161	ISG15_HUMAN	ISG15 G1P2 UCRP	reviewed
Q6PI98	IN80C_HUMAN	INO80C C18orf37	reviewed
Q96HW7	INT4_HUMAN	INTS4 MSTP093	reviewed
P10914	IRF1_HUMAN	IRF1	reviewed
P14316	IRF2_HUMAN	IRF2	reviewed
Q13568	IRF5_HUMAN	IRF5	reviewed
Q92985	IRF7_HUMAN	IRF7	reviewed
P05783	K1C18_HUMAN	KRT18 CYK18 PIG46	reviewed
P08729	K2C7_HUMAN	KRT7 SCL	reviewed
Q9NXR8	ING3_HUMAN	ING3 HSPC301	reviewed
Q14643	ITPR1_HUMAN	ITPR1 INSP3R1	reviewed
Q8WYK2	JDP2_HUMAN	JDP2	reviewed
P07476	INVO_HUMAN	IVL	reviewed
P51617	IRAK1_HUMAN	IRAK1 IRAK	reviewed
Q04695	K1C17_HUMAN	KRT17	reviewed
O00180	KCNK1_HUMAN	KCNK1 HOHO1 KCNO1 TWIK1	reviewed
P13647	K2C5_HUMAN	KRT5	reviewed
Q14721	KCNB1_HUMAN	KCNB1	reviewed
P05556	ITB1_HUMAN	ITGB1 FNRB MDF2 MSK12	reviewed
Q9HCI6	K1586_HUMAN	KIAA1586	reviewed
Q86T24	KAISO_HUMAN	ZBTB33 KAISO ZNF348	reviewed
Q8IU85	KCC1D_HUMAN	CAMK1D CAMKID	reviewed
Q07666	KHDR1_HUMAN	KHDRBS1 SAM68	reviewed
P17275	JUNB_HUMAN	JUNB	reviewed
P22460	KCNA5_HUMAN	KCNA5	reviewed
Q8NHM5	KDM2B_HUMAN	KDM2B CXXC2 FBL10 FBXL10 JHDM1B PCCX2	reviewed
Q15058	KIF14_HUMAN	KIF14 KIAA0042	reviewed
O95600	KLF8_HUMAN	KLF8 BKLF3 ZNF741	reviewed
Q92993	KAT5_HUMAN	KAT5 HTATIP TIP60	reviewed
Q8WYB5	KAT6B_HUMAN	KAT6B KIAA0383 MORF MOZ2 MYST4	reviewed
Q14012	KCC1A_HUMAN	CAMK1	reviewed
P46013	KI67_HUMAN	MKI67	reviewed
Q1ED39	KNOP1_HUMAN	KNOP1 C16orf88 FAM191A TSG118	reviewed
P05787	K2C8_HUMAN	KRT8 CYK8	reviewed
Q96L93	KI16B_HUMAN	KIF16B C20orf23 KIAA1590 SNX23	reviewed
Q6PKG0	LARP1_HUMAN	LARP1 KIAA0731 LARP	reviewed
Q8NCM2	KCNH5_HUMAN	KCNH5 EAG2	reviewed
Q13351	KLF1_HUMAN	KLF1 EKLF	reviewed
O43474	KLF4_HUMAN	KLF4 EZF GKLF	reviewed
Q03164	KMT2A_HUMAN	KMT2A ALL1 CXXC7 HRX HTRX MLL MLL1 TRX1	reviewed
P14618	KPYM_HUMAN	PKM OIP3 PK2 PK3 PKM2	reviewed
Q9UGL1	KDM5B_HUMAN	KDM5B JARID1B PLU1 RBBP2H1	reviewed
Q86UP2	KTN1_HUMAN	KTN1 CG1 KIAA0004	reviewed
Q8NI77	KI18A_HUMAN	KIF18A OK/SW-cl.108	reviewed
Q02241	KIF23_HUMAN	KIF23 KNSL5 MKLP1	reviewed
Q15349	KS6A2_HUMAN	RPS6KA2 MAPKAPK1C RSK3	reviewed
P57682	KLF3_HUMAN	KLF3 BKLF	reviewed
O14686	KMT2D_HUMAN	KMT2D ALR MLL2 MLL4	reviewed
Q01650	LAT1_HUMAN	SLC7A5 CD98LC LAT1 MPE16	reviewed
Q9UJU2	LEF1_HUMAN	LEF1	reviewed
Q4FZB7	KMT5B_HUMAN	KMT5B SUV420H1 CGI-85	reviewed
P78386	KRT85_HUMAN	KRT85 KRTHB5	reviewed
P02545	LMNA_HUMAN	LMNA LMN1	reviewed
Q14693	LPIN1_HUMAN	LPIN1 KIAA0188	reviewed
O95232	LC7L3_HUMAN	LUC7L3 CREAP1 CROP O48	reviewed
Q969R5	LMBL2_HUMAN	L3MBTL2	reviewed
P20700	LMNB1_HUMAN	LMNB1 LMN2 LMNB	reviewed
Q93052	LPP_HUMAN	LPP	reviewed
Q5T3J3	LRIF1_HUMAN	LRIF1 C1orf103 RIF1	reviewed
Q32MZ4	LRRF1_HUMAN	LRRFIP1 GCF2 TRIP	reviewed
Q9BRT6	LLPH_HUMAN	LLPH C12orf31 cPERP-G	reviewed
Q9HCC9	LST2_HUMAN	ZFYVE28 KIAA1643 LST2	reviewed
P23490	LORI_HUMAN	LOR LRN	reviewed
O15525	MAFG_HUMAN	MAFG	reviewed
O75581	LRP6_HUMAN	LRP6	reviewed
Q9Y5Q3	MAFB_HUMAN	MAFB KRML	reviewed
Q03252	LMNB2_HUMAN	LMNB2 LMN2	reviewed
Q6P0N0	M18BP_HUMAN	MIS18BP1 C14orf106 KIAA1903 KNL2 M18BP1	reviewed
O43318	M3K7_HUMAN	MAP3K7 TAK1	reviewed
Q3KQU3	MA7D1_HUMAN	MAP7D1 KIAA1187 PARCC1 RPRC1 PP2464	reviewed
P49137	MAPK2_HUMAN	MAPKAPK2	reviewed
Q9NX58	LYAR_HUMAN	LYAR PNAS-5	reviewed
O75444	MAF_HUMAN	MAF	reviewed
Q7L590	MCM10_HUMAN	MCM10 PRO2249	reviewed
P27816	MAP4_HUMAN	MAP4	reviewed
Q969Z3	MARC2_HUMAN	MARC2 MOSC2	reviewed
P43243	MATR3_HUMAN	MATR3 KIAA0723	reviewed
Q13465	MDS1_HUMAN	MECOM MDS1	reviewed
Q9H063	MAF1_HUMAN	MAF1	reviewed
Q9UIS9	MBD1_HUMAN	MBD1 CXXC3 PCM1	reviewed
Q9Y6D9	MD1L1_HUMAN	MAD1L1 MAD1 TXBP181	reviewed
Q14676	MDC1_HUMAN	MDC1 KIAA0170 NFBD1	reviewed
Q14244	MAP7_HUMAN	MAP7	reviewed
Q9NS73	MBIP1_HUMAN	MBIP BM-015	reviewed
Q02078	MEF2A_HUMAN	MEF2A MEF2	reviewed
Q07820	MCL1_HUMAN	MCL1 BCL2L3	reviewed
O43513	MED7_HUMAN	MED7 ARC34 CRSP9	reviewed
Q8N108	MIER1_HUMAN	MIER1 KIAA1610	reviewed
Q14814	MEF2D_HUMAN	MEF2D	reviewed
Q06413	MEF2C_HUMAN	MEF2C	reviewed
Q8IWI9	MGAP_HUMAN	MGA KIAA0518 MAD5	reviewed
O75030	MITF_HUMAN	MITF BHLHE32	reviewed
P55081	MFAP1_HUMAN	MFAP1	reviewed
Q9ULH7	MKL2_HUMAN	MKL2 KIAA1243 MRTFB	reviewed
Q99547	MPH6_HUMAN	MPHOSPH6 MPP6	reviewed
Q9BYG3	MK67I_HUMAN	NIFK MKI67IP NOPP34	reviewed
Q9Y6X9	MORC2_HUMAN	MORC2 KIAA0852 ZCWCC1	reviewed
Q9BU76	MMTA2_HUMAN	MMTAG2 C1orf35	reviewed
Q14149	MORC3_HUMAN	MORC3 KIAA0136 NXP2 ZCWCC3	reviewed
O00566	MPP10_HUMAN	MPHOSPH10 MPP10	reviewed
O94776	MTA2_HUMAN	MTA2 MTA1L1 PID	reviewed
Q6P1R3	MSD2_HUMAN	MSANTD2 C11orf61	reviewed
Q13330	MTA1_HUMAN	MTA1	reviewed
Q9HCI7	MSL2_HUMAN	MSL2 KIAA1585 MSL2L1 RNF184	reviewed
Q8NCY6	MSD4_HUMAN	MSANTD4 KIAA1826 DC25	reviewed
P28360	MSX1_HUMAN	MSX1 HOX7	reviewed
O75081	MTG16_HUMAN	CBFA2T3 MTG16 MTGR2 ZMYND4	reviewed
Q13505	MTX1_HUMAN	MTX1 MTX MTXN	reviewed
Q9UBG0	MRC2_HUMAN	MRC2 CLEC13E ENDO180 KIAA0709 UPARAP	reviewed
Q969V5	MUL1_HUMAN	MUL1 C1orf166 GIDE MAPL MULAN RNF218	reviewed
Q9Y623	MYH4_HUMAN	MYH4	reviewed
Q96BF6	NACC2_HUMAN	NACC2 BTBD14A NAC2 RBB	reviewed
Q14764	MVP_HUMAN	MVP LRP	reviewed
P12883	MYH7_HUMAN	MYH7 MYHCB	reviewed
O43795	MYO1B_HUMAN	MYO1B	reviewed
Q15742	NAB2_HUMAN	NAB2 MADER	reviewed
Q9UKX2	MYH2_HUMAN	MYH2 MYHSA2	reviewed
P10243	MYBA_HUMAN	MYBL1 AMYB	reviewed
P10244	MYBB_HUMAN	MYBL2 BMYB	reviewed
Q9Y2K3	MYH15_HUMAN	MYH15 KIAA1000	reviewed
P12882	MYH1_HUMAN	MYH1	reviewed
P13533	MYH6_HUMAN	MYH6 MYHCA	reviewed
Q13506	NAB1_HUMAN	NAB1	reviewed
Q15596	NCOA2_HUMAN	NCOA2 BHLHE75 SRC2 TIF2	reviewed
P15531	NDKA_HUMAN	NME1 NDPKA NM23	reviewed
Q9UKX3	MYH13_HUMAN	MYH13	reviewed
Q96RE7	NACC1_HUMAN	NACC1 BTBD14B NAC1	reviewed
Q53F19	NCBP3_HUMAN	NCBP3 C17orf85	reviewed
P18615	NELFE_HUMAN	NELFE RD RDBP	reviewed
P48681	NEST_HUMAN	NES Nbla00170	reviewed
P49321	NASP_HUMAN	NASP	reviewed
Q15788	NCOA1_HUMAN	NCOA1 BHLHE74 SRC1	reviewed
O75376	NCOR1_HUMAN	NCOR1 KIAA1047	reviewed
Q15843	NEDD8_HUMAN	NEDD8	reviewed
Q9Y6K9	NEMO_HUMAN	IKBKG FIP3 NEMO	reviewed
Q16621	NFE2_HUMAN	NFE2	reviewed
Q6P4R8	NFRKB_HUMAN	NFRKB INO80G	reviewed
O94916	NFAT5_HUMAN	NFAT5 KIAA0827 TONEBP	reviewed
Q00653	NFKB2_HUMAN	NFKB2 LYT10	reviewed
Q16649	NFIL3_HUMAN	NFIL3 E4BP4 IL3BP1	reviewed
P25208	NFYB_HUMAN	NFYB HAP3	reviewed
P30414	NKTR_HUMAN	NKTR	reviewed
O00567	NOP56_HUMAN	NOP56 NOL5A	reviewed
P13056	NR2C1_HUMAN	NR2C1 TR2	reviewed
O15226	NKRF_HUMAN	NKRF ITBA4 NRF	reviewed
P48552	NRIP1_HUMAN	NRIP1	reviewed
Q9NX24	NHP2_HUMAN	NHP2 NOLA2 HSPC286	reviewed
Q15233	NONO_HUMAN	NONO NRB54	reviewed
P06748	NPM_HUMAN	NPM1 NPM	reviewed
Q9Y5X4	NR2E3_HUMAN	NR2E3 PNR RNR	reviewed
Q9BZ95	NSD3_HUMAN	WHSC1L1 NSD3 DC28	reviewed
P46531	NOTC1_HUMAN	NOTCH1 TAN1	reviewed
Q14978	NOLC1_HUMAN	NOLC1 KIAA0035 NS5ATP13	reviewed
Q9Y2X3	NOP58_HUMAN	NOP58 NOL5 NOP5 HSPC120	reviewed
Q08J23	NSUN2_HUMAN	NSUN2 SAKI TRM4	reviewed
Q14980	NUMA1_HUMAN	NUMA1 NMP22 NUMA	reviewed
Q76FK4	NOL8_HUMAN	NOL8 C9orf34 NOP132	reviewed
P46087	NOP2_HUMAN	NOP2 NOL1 NSUN1	reviewed
Q96RI1	NR1H4_HUMAN	NR1H4 BAR FXR HRR1 RIP14	reviewed
P54845	NRL_HUMAN	NRL D14S46E	reviewed
Q96L73	NSD1_HUMAN	NSD1 ARA267 KMT3B	reviewed
P49790	NU153_HUMAN	NUP153	reviewed
P53370	NUDT6_HUMAN	NUDT6 FGF2AS	reviewed
Q9H0G5	NSRP1_HUMAN	NSRP1 CCDC55 NSRP70	reviewed
Q02218	ODO1_HUMAN	OGDH	reviewed
P19338	NUCL_HUMAN	NCL	reviewed
P32242	OTX1_HUMAN	OTX1	reviewed
Q7Z417	NUFP2_HUMAN	NUFIP2 KIAA1321 PIG1	reviewed
O15350	P73_HUMAN	TP73 P73	reviewed
Q15004	PAF15_HUMAN	KIAA0101 NS5ATP9 PAF L5	reviewed
Q9H3D4	P63_HUMAN	TP63 KET P63 P73H P73L TP73L	reviewed
Q15072	OZF_HUMAN	ZNF146 OZF	reviewed
Q86YP4	P66A_HUMAN	GATAD2A	reviewed
P04637	P53_HUMAN	TP53 P53	reviewed
O94913	PCF11_HUMAN	PCF11 KIAA0824	reviewed
Q9NP74	PALMD_HUMAN	PALMD C1orf11 PALML	reviewed
Q99497	PARK7_HUMAN	PARK7	reviewed
Q9UHG3	PCYOX_HUMAN	PCYOX1 KIAA0908 PCL1 UNQ597/PRO1183	reviewed
P27815	PDE4A_HUMAN	PDE4A DPDE2	reviewed
Q8WXI9	P66B_HUMAN	GATAD2B KIAA1150	reviewed
Q8NC51	PAIRB_HUMAN	SERBP1 PAIRBP1 CGI-55	reviewed
P51003	PAPOA_HUMAN	PAPOLA PAP	reviewed
Q86U86	PB1_HUMAN	PBRM1 BAF180 PB1	reviewed
P09874	PARP1_HUMAN	PARP1 ADPRT PPOL	reviewed
P12004	PCNA_HUMAN	PCNA	reviewed
P15259	PGAM2_HUMAN	PGAM2 PGAMM	reviewed
Q9Y5B6	PAXB1_HUMAN	PAXBP1 C21orf66 GCFC GCFC1	reviewed
O00541	PESC_HUMAN	PES1	reviewed
Q08499	PDE4D_HUMAN	PDE4D DPDE3	reviewed
Q9BY77	PDIP3_HUMAN	POLDIP3 KIAA1649 PDIP46	reviewed
O15212	PFD6_HUMAN	PFDN6 HKE2 PFD6	reviewed
O43933	PEX1_HUMAN	PEX1	reviewed
Q96BD5	PF21A_HUMAN	PHF21A BHC80 KIAA1696 BM-006	reviewed
P41219	PERI_HUMAN	PRPH NEF4 PRPH1	reviewed
Q8WWQ0	PHIP_HUMAN	PHIP WDR11	reviewed
Q99755	PI51A_HUMAN	PIP5K1A	reviewed
O75925	PIAS1_HUMAN	PIAS1 DDXBP1	reviewed
Q9ULU4	PKCB1_HUMAN	ZMYND8 KIAA1125 PRKCBP1 RACK7	reviewed
Q99569	PKP4_HUMAN	PKP4	reviewed
Q8IWS0	PHF6_HUMAN	PHF6 CENP-31 KIAA1823	reviewed
Q9H307	PININ_HUMAN	PNN DRS MEMA	reviewed
Q6DJT9	PLAG1_HUMAN	PLAG1	reviewed
O60664	PLIN3_HUMAN	PLIN3 M6PRBP1 TIP47	reviewed
Q8WUB8	PHF10_HUMAN	PHF10 BAF45A	reviewed
Q96QT6	PHF12_HUMAN	PHF12 KIAA1523	reviewed
Q9Y6X2	PIAS3_HUMAN	PIAS3	reviewed
Q13492	PICAL_HUMAN	PICALM CALM	reviewed
P53350	PLK1_HUMAN	PLK1 PLK	reviewed
P29590	PML_HUMAN	PML MYL PP8675 RNF71 TRIM19	reviewed
O75928	PIAS2_HUMAN	PIAS2 PIASX	reviewed
P13797	PLST_HUMAN	PLS3	reviewed
Q8TF01	PNISR_HUMAN	PNISR C6orf111 SFRS18 SRRP130 HSPC261 HSPC306	reviewed
P0CG38	POTEI_HUMAN	POTEI	reviewed
Q8N2W9	PIAS4_HUMAN	PIAS4 PIASG	reviewed
Q14651	PLSI_HUMAN	PLS1	reviewed
Q01860	PO5F1_HUMAN	POU5F1 OCT3 OCT4 OTF3	reviewed
Q9HB19	PKHA2_HUMAN	PLEKHA2 TAPP2	reviewed
Q9Y520	PRC2C_HUMAN	PRRC2C BAT2D1 BAT2L2 KIAA1096 XTP2	reviewed
O75626	PRDM1_HUMAN	PRDM1 BLIMP1	reviewed
Q06830	PRDX1_HUMAN	PRDX1 PAGA PAGB TDPX2	reviewed
Q8WZA1	PMGT1_HUMAN	POMGNT1 MGAT1.2 UNQ746/PRO1475	reviewed
Q9P215	POGK_HUMAN	POGK KIAA1513 LST003 SLTP003	reviewed
Q9Y253	POLH_HUMAN	POLH RAD30 RAD30A XPV	reviewed
A5A3E0	POTEF_HUMAN	POTEF A26C1B	reviewed
O75688	PPM1B_HUMAN	PPM1B PP2CB	reviewed
Q6NWY9	PR40B_HUMAN	PRPF40B HYPC	reviewed
Q13029	PRDM2_HUMAN	PRDM2 KMT8 RIZ	reviewed
Q6S8J3	POTEE_HUMAN	POTEE A26C1A POTE2	reviewed
P0CG39	POTEJ_HUMAN	POTEJ	reviewed
Q9NQV5	PRD11_HUMAN	PRDM11 PFM8	reviewed
P06401	PRGR_HUMAN	PGR NR3C3	reviewed
P07737	PROF1_HUMAN	PFN1	reviewed
Q8NEY8	PPHLN_HUMAN	PPHLN1 HSPC206 HSPC232	reviewed
O75400	PR40A_HUMAN	PRPF40A FBP11 FLAF1 FNBP3 HIP10 HYPA HSPC225	reviewed
Q5JSZ5	PRC2B_HUMAN	PRRC2B BAT2L BAT2L1 KIAA0515	reviewed
P60900	PSA6_HUMAN	PSMA6 PROS27	reviewed
O00231	PSD11_HUMAN	PSMD11	reviewed
P62937	PPIA_HUMAN	PPIA CYPA	reviewed
P57071	PRD15_HUMAN	PRDM15 C21orf83 ZNF298	reviewed
Q92786	PROX1_HUMAN	PROX1	reviewed
Q13523	PRP4B_HUMAN	PRPF4B KIAA0536 PRP4 PRP4H PRP4K	reviewed
P62191	PRS4_HUMAN	PSMC1	reviewed
Q92620	PRP16_HUMAN	DHX38 DDX38 KIAA0224 PRP16	reviewed
Q9Y3E5	PTH2_HUMAN	PTRH2 BIT1 PTH2 CGI-147	reviewed
O43242	PSMD3_HUMAN	PSMD3	reviewed
P51665	PSMD7_HUMAN	PSMD7 MOV34L	reviewed
P60484	PTEN_HUMAN	PTEN MMAC1 TEP1	reviewed
P25786	PSA1_HUMAN	PSMA1 HC2 NU PROS30 PSC2	reviewed
O00232	PSD12_HUMAN	PSMD12	reviewed
Q6NZI2	PTRF_HUMAN	PTRF FKSG13	reviewed
Q9UHX1	PUF60_HUMAN	PUF60 FIR ROBPI SIAHBP1	reviewed
Q13635	PTC1_HUMAN	PTCH1 PTCH	reviewed
Q96N64	PWP2A_HUMAN	PWWP2A KIAA1935 MST101	reviewed
P30566	PUR8_HUMAN	ADSL AMPS	reviewed
O14949	QCR8_HUMAN	UQCRQ	reviewed
P29373	RABP2_HUMAN	CRABP2	reviewed
P10276	RARA_HUMAN	RARA NR1B1	reviewed
Q9UKM9	RALY_HUMAN	RALY HNRPCL2 P542	reviewed
P38159	RBMX_HUMAN	RBMX HNRPG RBMXP1	reviewed
Q86SE5	RALYL_HUMAN	RALYL HNRPCL3	reviewed
P62826	RAN_HUMAN	RAN ARA24 OK/SW-cl.81	reviewed
P49756	RBM25_HUMAN	RBM25 RNPC7	reviewed
P63000	RAC1_HUMAN	RAC1 TC25 MIG5	reviewed
Q9NS91	RAD18_HUMAN	RAD18 RNF73	reviewed
P15918	RAG1_HUMAN	RAG1 RNF74	reviewed
P43487	RANG_HUMAN	RANBP1	reviewed
Q5T8P6	RBM26_HUMAN	RBM26 C13orf10 PRO1777	reviewed
Q96PK6	RBM14_HUMAN	RBM14 SIP	reviewed
P54725	RD23A_HUMAN	RAD23A	reviewed
Q9NYW8	RBAK_HUMAN	RBAK ZNF769	reviewed
Q09028	RBBP4_HUMAN	RBBP4 RBAP48	reviewed
Q7Z6E9	RBBP6_HUMAN	RBBP6 P2PR PACT RBQ1 My038	reviewed
P78332	RBM6_HUMAN	RBM6 DEF3	reviewed
Q06609	RAD51_HUMAN	RAD51 RAD51A RECA	reviewed
P46060	RAGP1_HUMAN	RANGAP1 KIAA1835 SD	reviewed
Q7Z5J4	RAI1_HUMAN	RAI1 KIAA1820	reviewed
Q16576	RBBP7_HUMAN	RBBP7 RBAP46	reviewed
Q9NW64	RBM22_HUMAN	RBM22 ZC3H16 199G4	reviewed
Q9P2N5	RBM27_HUMAN	RBM27 KIAA1311	reviewed
Q92785	REQU_HUMAN	DPF2 BAF45D REQ UBID4	reviewed
Q13123	RED_HUMAN	IK RED RER	reviewed
P27694	RFA1_HUMAN	RPA1 REPA1 RPA70	reviewed
O14924	RGS12_HUMAN	RGS12	reviewed
Q8IXT5	RB12B_HUMAN	RBM12B	reviewed
Q9Y5S9	RBM8A_HUMAN	RBM8A RBM8 HSPC114 MDS014	reviewed
P49792	RBP2_HUMAN	RANBP2 NUP358	reviewed
Q9P2R6	RERE_HUMAN	RERE ARG ARP ATN1L KIAA0458	reviewed
O15034	RIMB2_HUMAN	RIMBP2 KIAA0318 RBP2	reviewed
P35251	RFC1_HUMAN	RFC1 RFC140	reviewed
Q5T5U3	RHG21_HUMAN	ARHGAP21 ARHGAP10 KIAA1424	reviewed
P26373	RL13_HUMAN	RPL13 BBC1 OK/SW-cl.46	reviewed
P57078	RIPK4_HUMAN	RIPK4 ANKRD3 DIK	reviewed
Q7Z5B4	RIC3_HUMAN	RIC3 UNQ720/PRO1385	reviewed
Q99496	RING2_HUMAN	RNF2 BAP1 DING HIPI3 RING1B	reviewed
O43353	RIPK2_HUMAN	RIPK2 CARDIAK RICK RIP2 UNQ277/PRO314/PRO34092	reviewed
Q86UA6	RIP_HUMAN	RPAIN RIP	reviewed
P27635	RL10_HUMAN	RPL10 DXS648E QM	reviewed
P62906	RL10A_HUMAN	RPL10A NEDD6	reviewed
P84098	RL19_HUMAN	RPL19	reviewed
O76021	RL1D1_HUMAN	RSL1D1 CATX11 CSIG PBK1 L12	reviewed
P50914	RL14_HUMAN	RPL14	reviewed
P47914	RL29_HUMAN	RPL29	reviewed
Q02543	RL18A_HUMAN	RPL18A	reviewed
P61254	RL26_HUMAN	RPL26	reviewed
P39023	RL3_HUMAN	RPL3 OK/SW-cl.32	reviewed
Q9UNX3	RL26L_HUMAN	RPL26L1 RPL26P1	reviewed
P46777	RL5_HUMAN	RPL5 MSTP030	reviewed
P36578	RL4_HUMAN	RPL4 RPL1	reviewed
Q8NHW5	RLA0L_HUMAN	RPLP0P6	reviewed
P05388	RLA0_HUMAN	RPLP0	reviewed
Q5TA31	RN187_HUMAN	RNF187	reviewed
P62987	RL40_HUMAN	UBA52 UBCEP2	reviewed
Q13129	RLF_HUMAN	RLF	reviewed
Q6ZNA4	RN111_HUMAN	RNF111	reviewed
Q5VTB9	RN220_HUMAN	RNF220 C1orf164	reviewed
Q96E39	RMXL1_HUMAN	RBMXL1	reviewed
Q13151	ROA0_HUMAN	HNRNPA0 HNRPA0	reviewed
P09651	ROA1_HUMAN	HNRNPA1 HNRPA1	reviewed
P22626	ROA2_HUMAN	HNRNPA2B1 HNRPA2B1	reviewed
Q63HN8	RN213_HUMAN	RNF213 ALO17 C17orf27 KIAA1554 KIAA1618 MYSTR	reviewed
Q9H9A7	RMI1_HUMAN	RMI1 C9orf76	reviewed
P05423	RPC4_HUMAN	POLR3D BN51 BN51T	reviewed
O15446	RPA34_HUMAN	CD3EAP ASE1 CAST PAF49	reviewed
Q13905	RPGF1_HUMAN	RAPGEF1 GRF2	reviewed
Q9NTX7	RN146_HUMAN	RNF146	reviewed
Q9NWF9	RN216_HUMAN	RNF216 TRIAD3 UBCE7IP1 ZIN	reviewed
Q9H6T3	RPAP3_HUMAN	RPAP3	reviewed
P04843	RPN1_HUMAN	RPN1	reviewed
P04844	RPN2_HUMAN	RPN2	reviewed
Q9NVU0	RPC5_HUMAN	POLR3E KIAA1452	reviewed
P51991	ROA3_HUMAN	HNRNPA3 HNRPA3	reviewed
Q9H1D9	RPC6_HUMAN	POLR3F	reviewed
Q9P2E9	RRBP1_HUMAN	RRBP1 KIAA1398	reviewed
Q92766	RREB1_HUMAN	RREB1 FINB	reviewed
P35398	RORA_HUMAN	RORA NR1F1 RZRA	reviewed
Q9Y3B9	RRP15_HUMAN	RRP15 KIAA0507 CGI-115	reviewed
P60866	RS20_HUMAN	RPS20	reviewed
Q14690	RRP5_HUMAN	PDCD11 KIAA0185	reviewed
Q7L523	RRAGA_HUMAN	RRAGA	reviewed
Q5JTH9	RRP12_HUMAN	RRP12 KIAA0690	reviewed
P61247	RS3A_HUMAN	RPS3A FTE1 MFTL	reviewed
Q6PCB5	RSBNL_HUMAN	RSBN1L	reviewed
P08708	RS17_HUMAN	RPS17 RPS17L	reviewed
P63220	RS21_HUMAN	RPS21	reviewed
P62979	RS27A_HUMAN	RPS27A UBA80 UBCEP1	reviewed
P15880	RS2_HUMAN	RPS2 RPS4	reviewed
Q96T23	RSF1_HUMAN	RSF1 HBXAP XAP8	reviewed
Q9Y265	RUVB1_HUMAN	RUVBL1 INO80H NMP238 TIP49 TIP49A	reviewed
P23396	RS3_HUMAN	RPS3 OK/SW-cl.26	reviewed
P19793	RXRA_HUMAN	RXRA NR2B1	reviewed
